Artist Name,Popularity,danceability,energy,key,loudness,mode,speechiness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
TED,11,645,475,4.0,-13727,0,0.0455,0.0984,0.0793,110003,248727.0,4,Blues
Love Sculpture,33,532,377,3.0,-11323,1,0.0404,0.0998,654,81475,310360.0,3,Pop
Black Honey,40,561,492,2.0,-6086,0,32,0.0579,305,140041,169473.0,4,Bollywood
Fourth Circle,35,415,928,9.0,-3045,1,0.0762,0.0661,426,150017,250600.0,4,Instrumental
Mayhem,48,219,908,7.0,-8505,1,0.1,319,208,121476,212987.0,3,Instrumental
The Moody Blues,68,195,483,4.0,-4991,0,0.03,0.0686,173,84.71,269107.0,4,Bollywood
Thom Yorke,62,457,223,1.0,-15432,0,0.0317,135,438,150998,201768.0,3,Indie
Edward Simon,50,493,107,2.0,-22122,1,0.0336,122,126,91326,5.159783333,4,Acoustic/Folk
Ed Sheeran,97,808,897,11.0,-3712,0,0.0348,364,591,126026,3.85068333,4,Country
Etherius,27,302,963,1.0,-6881,0,142,361,0.0901,200051,206093.0,4,Instrumental
Young Stoner Life,55,531,672,11.0,-8446,1,461,0.18,511,170656,203787.0,4,Alt_Music
Orgy,43,503,906,8.0,-4627,1,0.0538,127,723,151001,243249.0,4,Instrumental
Maddie & Tae,67,523,896,10.0,-3556,1,0.0575,143,729,169.94,2.96585,4,HipHop
Richie Kotzen,36,606,679,5.0,-6091,0,0.0684,677,964,183.8,238667.0,4,Bollywood
Audioslave,71,433,854,9.0,-3868,1,0.0483,162,368,89.4,277840.0,4,Indie
The Pigeon Detectives,56,488,962,,-1589,1,0.0338,261,658,109.07,197133.0,4,Blues
Edin,44,764,0.52,8.0,-5499,0,122,291,324,108024,138897.0,4,Country
Becca Mancari,44,713,677,,-6301,1,0.0332,162,884,149959,169258.0,4,Indie
Weezer,5,578,883,7.0,-6354,1,0.0439,284,627,125603,186533.0,4,Bollywood
Beegie Adair,48,533,148,,-18275,1,0.0329,112,108,63637,3.69555,4,Acoustic/Folk
Cedric Burnside,48,739,0.79,2.0,-4503,0,0.0658,0.1,492,117394,155027.0,4,Bollywood
Hitman Blues Band,25,305,0.59,,-6402,1,0.0497,0.0876,0.36,69.98,284000.0,4,Pop
Coolooloosh,14,645,798,9.0,-9737,1,123,352,408,106077,168252.0,4,Alt_Music
Menahan Street Band,37,538,767,10.0,-7182,0,0.0346,403,868,119246,168400.0,4,Blues
Sarai Zak Levi,14,323,233,4.0,-13149,0,0.0331,183,152,124621,138791.0,4,Blues
Motionless In White,62,486,961,10.0,-3687,0,0.0776,121,0.65,138029,199478.0,4,Bollywood
Nathan Goshen,34,593,362,10.0,-10636,1,0.0405,0.16,355,129561,206769.0,4,Country
Jon Batiste,59,818,639,6.0,-6383,1,165,137,886,112955,157133.0,4,Indie
Tamar Eisenman,8,541,745,4.0,-7888,1,0.0569,111,432,130096,255199.0,4,Blues
Liily,47,432,878,1.0,-4109,1,132,0.11,554,177922,219342.0,4,Indie
Hardo,25,808,627,8.0,-6855,0,0.33,706,492,180045,192000.0,4,Alt_Music
Lou Donaldson,53,539,0.0678,,-18039,1,0.0468,114,263,124105,4.911116667,4,Acoustic/Folk
Smokepurpp,58,889,624,1.0,-3589,1,132,0.0926,311,78019,110795.0,4,Alt_Music
Rob Zombie,61,566,889,8.0,-5.22,1,0.0426,292,141,127045,233667.0,4,Instrumental
The Contortionist,42,295,772,7.0,-5937,1,0.0448,123,0.0407,89942,457227.0,4,Instrumental
Billy Swan,51,471,675,,-9.07,1,0.0513,232,0.53,125313,238333.0,4,Bollywood
TWIN XL,49,583,881,9.0,-4099,0,0.0904,341,813,140.09,190487.0,4,Indie
Heilung,52,357,565,8.0,-9915,0,0.0419,0.98,218,158032,758360.0,4,Instrumental
JUNE,35,0.58,714,3.0,-4607,0,0.0985,0.46,858,99698,235987.0,4,Bollywood
Bob Dylan,54,488,493,2.0,-9878,1,0.0464,102,389,135093,296133.0,4,Bollywood
Sawyer Fredericks,43,358,423,7.0,-7828,1,0.0338,0.0846,309,182959,3.77666667,3,Rock
Danny Sanderson,16,671,713,11.0,-7171,0,0.0289,363,626,126237,182160.0,4,Bollywood
Airbourne,60,592,813,9.0,-7154,1,0.0465,336,384,114038,224773.0,4,Instrumental
FLETCHER,70,572,621,2.0,-7298,1,0.0336,124,0.35,159989,3.12573333,4,Country
Boston Manor,42,288,629,2.0,-3252,1,39,262,267,170.15,188720.0,4,Indie
AFI,71,308,873,8.0,-4542,1,0.0533,0.0974,686,143519,206587.0,4,Bollywood
Paramore,63,631,793,1.0,-4086,0,0.0468,0.0976,648,136.96,189373.0,4,Bollywood
Set and Setting,25,504,879,4.0,-6489,0,0.0575,108,259,119985,429093.0,3,Instrumental
Dress the Dead,39,437,932,5.0,-4633,1,0.0745,212,162,98277,290259.0,4,Instrumental
(Hed) P.E.,40,619,871,1.0,-5214,0,0.0837,0.0585,412,91507,235543.0,4,Instrumental
Alanis Morissette,68,665,834,4.0,-7737,1,0.0576,452,411,105292,249493.0,4,Bollywood
Portugal. The Man,78,801,795,1.0,-5115,0,0.0504,0.0717,754,79028,163253.0,4,Country
Nitin Sawhney,27,315,0.12,9.0,-15267,0,0.0452,0.0747,273,86486,40640.0,4,Blues
Shadow and Light,11,658,431,1.0,-12718,0,0.03,0.0902,528,132045,3.893933333,5,Rock
Lilith Czar,54,427,617,5.0,-6246,0,84,241,403,113216,234798.0,4,Bollywood
All Them Witches,46,611,447,7.0,-8695,1,26,196,153,101037,216370.0,4,Bollywood
Lou Reed,75,575,318,,-16729,1,109,0.0934,385,104522,254173.0,4,Bollywood
Freak Slug,24,638,407,6.0,-10328,1,0.0519,107,0.43,83004,221232.0,4,Blues
Daft Punk,71,832,659,10.0,-7828,0,57,0.0753,674,100163,353893.0,4,Country
The Breeders,35,466,0.77,6.0,-5852,0,0.0322,202,475,140233,122878.0,4,Indie
U.S. Maple,24,399,917,4.0,-6906,0,0.0428,0.0975,0.39,142782,187693.0,4,Bollywood
Childish Major,54,924,0.5,5.0,-8906,0,513,111,731,145062,137887.0,4,Alt_Music
Meg Myers,46,0.51,693,5.0,-3192,1,0.0284,0.11,291,81981,262815.0,4,Bollywood
Backstreet Boys,51,446,468,11.0,-9844,1,0.0323,0.0963,223,169983,4.38845,4,Country
Proc Fiskal,14,0.59,562,6.0,-12892,1,234,654,293,101332,198480.0,3,Blues
Johnny Thunders & The Heartbreakers,44,395,892,11.0,-8.07,1,0.0537,706,0.67,148.43,184120.0,4,Blues
Laurence Guy,43,683,0.47,11.0,-15561,1,0.0494,0.11,205,128.02,293709.0,4,Indie
Manic Street Preachers,45,406,849,,-3841,1,0.0391,0.0421,312,88.05,257653.0,4,Blues
Hot Chip,60,764,759,1.0,-5443,0,0.0413,0.0746,937,128999,234240.0,4,Blues
Juice WRLD,80,697,674,1.0,-6326,1,0.0533,138,198,81535,157355.0,4,Alt_Music
Julian Cope,46,642,0.82,9.0,-6789,0,0.0619,299,782,126.25,215000.0,4,Indie
Bruce Springsteen,63,652,338,9.0,-11.58,1,0.0367,0.0744,392,116881,279667.0,4,Bollywood
Voyager,28,563,951,2.0,-4777,0,0.0616,136,321,115931,282824.0,4,Bollywood
Tuna,36,582,0.57,11.0,-9379,0,0.0691,116,747,153907,355973.0,4,Alt_Music
Sakoya,26,356,937,2.0,-7337,1,0.0732,123,239,192039,260201.0,4,Instrumental
BluntOne,55,636,241,7.0,-9551,1,0.0564,216,256,75959,123452.0,4,Indie
Gonzalez,28,242,948,5.0,-6003,1,66,215,601,147049,235013.0,4,Instrumental
Aerosmith,72,445,856,9.0,-3674,1,0.0327,367,486,105872,308333.0,3,Instrumental
Elton John,34,635,0.68,1.0,-6945,1,0.0268,738,534,113979,5.34,4,Country
Limp Bizkit,62,752,753,6.0,-7721,0,357,317,604,102549,289867.0,4,Alt_Music
JJ Appleton,16,584,906,7.0,-8.69,1,597,101,799,79633,362487.0,4,Pop
Idan Amedi,34,618,469,10.0,-8.38,0,0.0262,124,0.45,104986,263240.0,4,Country
Jungle,64,552,883,10.0,-5.61,0,0.0355,0.0912,745,99967,181773.0,4,Indie
"nothing,nowhere.",64,472,849,4.0,-3738,1,0.0315,0.0973,0.31,144065,169451.0,4,Indie
With Confidence,54,607,743,2.0,-4984,1,0.0375,201,751,127942,195867.0,4,Bollywood
Briston Maroney,73,0.45,794,4.0,-5015,1,0.0538,303,362,143861,251906.0,4,Indie
Bongeziwe Mabandla,40,785,532,11.0,-9535,0,268,109,0.33,94935,214316.0,4,Country
Ma Rainey,39,0.81,233,5.0,-15719,0,0.0515,132,555,86258,146227.0,4,Pop
Fortisakharof,32,214,328,7.0,-13528,1,0.0349,0.0843,62,97244,281160.0,3,Bollywood
Kit Sebastian,33,444,698,7.0,-8158,0,0.0343,105,432,185975,293404.0,4,Blues
Frightened Rabbit,44,342,978,9.0,-3.55,1,0.0969,0.1,252,171348,219080.0,4,Bollywood
Richard Marx,75,395,252,,-13589,1,0.0301,101,126,177679,264333.0,4,Bollywood
Jorja Smith,71,661,618,4.0,-8422,0,313,0.0743,0.81,148544,201942.0,4,Country
Aya Nakamura,80,701,787,8.0,-3941,0,0.0855,105,904,180027,171720.0,4,Country
Alex Shield,37,658,502,4.0,-10346,1,214,99,419,94936,260842.0,4,Country
Nuclear Power Trio,31,477,972,4.0,-5858,0,0.0569,136,397,122002,186551.0,4,Instrumental
Adam Douglas,27,0.53,956,4.0,-6327,0,0.0861,101,907,171982,278367.0,4,Pop
Wynton Kelly,31,0.52,216,7.0,-19432,1,0.0404,117,368,144849,464613.0,4,Pop
Don Patricio,45,0.82,604,8.0,-4.64,1,137,0.0984,886,162776,189320.0,4,Country
Peter Gregson,41,152,0.0542,2.0,-23323,0,0.0378,104,153,90.94,225475.0,4,Indie
Mother Mother,84,527,922,9.0,-2666,0,0.0728,422,0.49,95975,181680.0,4,Indie
Calma Flow,40,151,213,5.0,-12.97,1,0.0426,106,0.0377,70968,2.283683333,4,Acoustic/Folk
"Max Richter, Daniel Hope, Konzerthaus Kammerorchester Berlin, Andre de Ridder",63,701,341,1.0,-12.26,0,0.0418,359,163,105513,2.525116667,3,Acoustic/Folk
Mint Field,32,531,559,4.0,-7839,0,0.0272,149,389,147043,178147.0,4,Blues
Full Scale,32,696,873,5.0,-6941,1,0.0582,144,784,109846,236893.0,4,Bollywood
Dorothy,46,426,768,,-4723,1,0.0315,297,535,148108,242307.0,4,Bollywood
Tinariwen,41,684,792,2.0,-5377,1,0.0576,69,927,98527,267720.0,4,Pop
Moshe Peretz,20,662,918,6.0,-3468,0,0.0414,0.2,919,100001,236027.0,4,Country
Fallstar,38,0.32,887,6.0,-5.11,1,0.0509,348,431,175088,255857.0,4,Instrumental
Oya Paya,22,651,729,1.0,-5326,0,0.0272,217,756,87965,225485.0,4,Bollywood
Clean Bandit,73,693,624,,-7482,0,0.0448,0.0955,369,105002,205987.0,4,Country
Eyedress,77,657,447,9.0,-9299,0,87,198,537,184315,86739.0,4,Country
Earthless,39,417,671,7.0,-9714,1,0.0348,282,338,78953,896227.0,4,Bollywood
The Mysterines,35,391,931,11.0,-4193,1,0.0997,371,613,164075,132867.0,4,Bollywood
The Judds,54,728,398,7.0,-11036,1,27,137,425,95959,3246,4,HipHop
psykhi,20,551,0.8,,-4813,1,0.0347,111,811,164127,176341.0,4,Bollywood
Fantastic Negrito,42,643,619,6.0,-7111,0,0.0439,0.0784,466,71742,256466.0,4,Pop
DAMN NATION,41,532,925,2.0,-3509,1,0.0341,112,563,95019,232421.0,4,Instrumental
Ozzy Osbourne,64,307,748,2.0,-6514,0,0.0568,368,347,108227,302648.0,4,Instrumental
Britney Spears,,613,492,9.0,-9.79,0,0.0661,139,0.36,91992,4.024216667,4,Country
Unprocessed,44,568,877,4.0,-7043,0,0.0526,125,172,108524,327373.0,4,Instrumental
neve give up,50,573,494,7.0,-8938,0,0.0735,121,762,149883,3.691266667,4,Rock
"Pritam, Darshan Raval, Antara Mitra",64,0.56,632,7.0,-9033,1,0.0334,0.0985,373,107987,4.156933333,4,Metal
Guns N' Roses,78,447,954,8.0,-8069,1,0.0751,298,331,123453,272027.0,4,Country
Biffy Clyro,52,562,324,7.0,-7883,1,0.0274,199,457,101883,245427.0,4,Country
The Telescopes,26,437,522,9.0,-10668,0,0.0259,0.0895,392,94791,191147.0,4,Blues
Ti√´sto,94,798,0.62,8.0,-7079,0,232,112,235,120031,164000.0,4,Country
Peled,35,739,572,9.0,-6762,0,0.0436,303,566,139063,171799.0,4,Alt_Music
Carl Perkins,45,659,902,2.0,-7464,1,133,0.0712,674,175468,2.79733333,4,Bollywood
Sun Seeker,18,0.61,801,2.0,-5937,1,0.0257,0.61,755,104976,209464.0,4,Bollywood
Arcade Fire,53,663,774,,-5157,1,0.0863,462,681,102982,242373.0,4,Blues
Weaves,13,364,805,1.0,-5015,1,103,262,467,134948,189672.0,4,Blues
Ying Yang Twins,50,846,599,8.0,-9675,0,0.0526,121,111,100.07,174600.0,4,Alt_Music
Caspian,34,407,682,10.0,-9066,1,0.0431,0.0618,0.0519,122011,344587.0,4,Blues
Deadlights,,441,992,1.0,-1516,1,0.26,392,266,156139,223892.0,4,Instrumental
Eyal Golan,38,0.63,951,2.0,-4255,0,0.0612,0.0816,496,132081,234053.0,4,Country
Bleached,27,761,273,9.0,-9251,1,41,0.0866,412,130914,223173.0,4,Blues
Sullivan King,,401,969,11.0,-3636,1,157,326,273,144706,208000.0,4,Bollywood
Limp Bizkit,67,573,929,11.0,-5996,1,82,718,284,97.57,289560.0,4,Instrumental
Altin G√ºn,48,823,569,7.0,-9301,0,0.0498,0.0938,831,111974,258316.0,4,Indie
Roy Orbison,61,0.35,293,2.0,-9502,1,0.0258,104,162,96685,166467.0,4,Bollywood
Kalandra,34,443,332,,-11102,0,0.0346,0.0773,117,158946,319292.0,3,Instrumental
Manna Dey,23,617,465,3.0,-10551,1,0.0668,141,0.96,153636,4925,3,Metal
Glass Dove,6,493,911,8.0,-6087,1,0.0584,227,0.4,143021,188993.0,4,Blues
Dor3,36,812,755,2.0,-7606,1,141,157,178,171985,136744.0,4,Alt_Music
Bring Me The Horizon,67,295,924,5.0,-3407,1,0.0678,377,219,171941,239387.0,4,Instrumental
sendflowrs,32,657,669,5.0,-5847,0,0.0304,254,611,146.04,118656.0,4,Blues
Lockdown On Date Night Tuesday,50,488,341,4.0,-8582,1,0.0302,263,142,120.93,5.06045,4,Rock
"Dolly Parton, Kenny Rogers",57,595,473,8.0,-9828,1,0.0347,0.0725,716,204016,4.154883333,4,HipHop
George Strait,48,715,461,10.0,-14473,1,0.0394,0.0662,775,139291,2.419333333,4,HipHop
Florence Black,53,281,941,10.0,-4448,0,115,346,553,140048,172572.0,4,Bollywood
Dream State,47,0.47,862,6.0,-5494,0,112,59,473,162226,222836.0,4,Instrumental
Kitten,36,531,826,9.0,-5.13,1,0.0391,0.48,455,90035,201847.0,4,Country
Otis Spann,41,581,333,,-14209,1,32,332,488,94197,206800.0,3,Pop
Larkin Poe,34,523,684,2.0,-5449,1,0.0374,0.0822,693,136983,193390.0,4,Pop
Marty Robbins,41,429,317,,-11322,1,0.0292,116,302,102109,3.51845,3,HipHop
The Cold Stares,39,366,825,2.0,-8324,1,0.0622,327,769,174027,206619.0,4,Pop
Chinmayi Tripathi,15,518,0.53,1.0,-8325,0,0.0309,0.0927,131,80015,4.31605,4,Rock
Ludacris,,672,712,,-6891,0,371,434,724,84.9,216867.0,4,Country
The Specials,61,665,766,10.0,-9454,0,0.0505,113,905,73683,219307.0,4,Indie
Westlife,1,409,488,2.0,-7186,1,0.0337,107,181,67314,4.03155,4,Country
ODB,1,547,764,2.0,-6804,1,595,222,551,182956,228760.0,4,Alt_Music
The Rembrandts,51,794,613,3.0,-8711,1,0.0295,0.0764,823,110738,243893.0,4,Bollywood
Quruli,31,488,0.71,9.0,-5846,1,0.0302,139,634,113704,238400.0,4,Bollywood
Esbjörn Svensson Trio,40,421,0.0867,,-18732,1,37,115,0.07,95438,4422,4,Acoustic/Folk
Stevie Salas,45,555,977,8.0,-5083,1,155,617,509,113651,241240.0,4,Bollywood
Sonn,49,0.75,596,3.0,-8594,1,106,124,334,102021,207059.0,4,Blues
Backstreet Boys,33,0.71,844,7.0,-4766,0,0.0296,338,826,123998,3.06245,4,Country
GIRLI,39,767,444,11.0,-9006,1,0.0325,202,572,95019,164640.0,4,Country
Otis Grand,31,554,727,7.0,-8132,1,0.0264,267,582,97.47,369400.0,4,Pop
Backstreet Boys,39,428,909,7.0,-3961,0,0.0381,0.0668,435,81745,4.197116667,4,Country
Dope,51,323,947,10.0,-4234,0,0.0912,272,311,166.98,245053.0,4,Instrumental
Forrest.,,512,819,9.0,-3013,1,0.0273,115,555,97929,179626.0,4,Blues
Victoria Spivey,33,643,175,,-13.24,1,0.0496,299,721,100521,197146.0,4,Pop
Little Walter,7,541,674,4.0,-9291,1,112,111,572,145952,163387.0,4,Pop
Foxing,52,736,454,8.0,-9339,1,0.0266,339,396,113994,195707.0,4,Bollywood
Matilda Mann,54,561,393,6.0,-10728,1,0.0369,121,166,121792,189507.0,4,Indie
The Doors,66,565,587,4.0,-7393,0,0.0317,0.0416,966,147462,198467.0,4,Blues
dad sports,42,528,909,11.0,-6.95,1,0.0438,376,823,147988,153960.0,4,Indie
Count Five,19,715,544,2.0,-7659,1,0.0377,0.0731,0.87,116308,133133.0,4,Pop
Catfish and the Bottlemen,65,489,892,11.0,-4757,0,0.0786,411,598,137.93,160886.0,4,Blues
Muse,76,668,921,7.0,-3727,1,0.0439,0.0877,782,120.0,212440.0,4,Bollywood
Rage Against The Machine,65,459,926,4.0,-3415,1,155,183,569,151534,243453.0,4,Bollywood
Canyon City,56,489,183,,-14769,1,0.0333,106,487,79682,212400.0,4,Country
Christopher Renault,45,489,0.0923,7.0,-19022,1,47,109,156,118482,3.30735,3,Acoustic/Folk
Ariana Grande,53,498,836,10.0,-5224,0,0.0669,971,279,144882,3.551133333,4,Country
The Kinks,57,468,839,9.0,-7.39,1,0.0365,151,935,151842,242027.0,4,Blues
The Jaded Hearts Club,37,493,986,1.0,-2279,1,0.0917,123,567,122036,186307.0,4,Bollywood
Idan Amedi,30,483,666,4.0,-6612,0,0.0342,104,421,90181,233840.0,3,Country
"Luther ""Guitar Junior"" Johnson",30,648,651,7.0,-13139,1,0.0449,122,961,112125,185773.0,4,Pop
Hadag Nahash,30,531,801,5.0,-6618,0,0.0631,126,681,172906,183645.0,4,Alt_Music
Dot,32,754,401,,-11248,1,0.0595,392,0.0707,127989,188976.0,4,Indie
Bowling For Soup,65,582,829,2.0,-5688,1,0.0465,266,867,130969,197800.0,4,Bollywood
Far Caspian,43,579,0.66,,-9192,0,0.0393,222,437,155975,172729.0,4,Blues
Ed Sheeran,60,493,0.4,,-8117,1,0.0261,133,0.15,91004,3.43681667,4,Rock
Sub Urban,75,619,0.45,7.0,-11965,0,515,513,0.41,179755,194000.0,4,Bollywood
Betty Davis,49,537,791,6.0,-7051,1,145,205,889,142354,255040.0,4,Bollywood
Joe Bonamassa,31,0.31,887,2.0,-7527,1,0.0856,937,427,144667,922506.0,4,Pop
Rasmus Holm Quartet,49,387,161,6.0,-19579,1,0.0378,126,113,120384,4.540366667,4,Acoustic/Folk
Tina Turner,36,553,0.95,7.0,-3516,1,111,984,285,101183,3654,4,Country
Belly,55,0.7,533,11.0,-8.48,0,502,147,281,81743,189933.0,4,Alt_Music
Fredo Bang,63,767,753,2.0,-5438,0,0.27,0.0852,646,84972,120000.0,4,Alt_Music
Jimmy Eat World,43,505,916,7.0,-5882,1,37,197,271,98986,215707.0,4,Bollywood
James Vincent McMorrow,47,354,293,11.0,-8547,1,0.0505,0.22,0.0431,81248,283173.0,5,Blues
Wear Your Wounds,26,398,667,4.0,-6956,0,0.0412,203,229,105029,331016.0,3,Instrumental
Westlife,,315,476,3.0,-6461,1,0.0309,118,236,130852,4.27245,4,Country
Skullcrusher,45,512,113,5.0,-14304,1,0.0294,122,199,131.61,183116.0,4,Blues
Backstreet Boys,48,503,759,4.0,-4124,1,0.0332,112,257,141959,3.734666667,4,Country
'68,36,558,977,1.0,-5082,1,211,316,473,167984,190031.0,4,Bollywood
Snoop Dogg,71,692,833,7.0,-3974,1,0.0492,515,692,96814,246320.0,4,Alt_Music
Makeup And Vanity Set,49,679,924,1.0,-8469,1,0.0461,0.0952,202,126988,257176.0,4,Blues
Pantera,73,0.43,704,1.0,-8008,0,0.0804,0.0933,703,118242,315120.0,4,Bollywood
The Connells,49,529,586,11.0,-9165,1,25,0.0649,422,143982,277533.0,4,Bollywood
Laura Marling,44,447,568,2.0,-9172,1,0.0423,0.0824,309,117561,218188.0,4,Blues
(Hed) P.E.,44,438,947,2.0,-3481,1,148,355,368,174007,209040.0,4,Instrumental
Queen,58,569,864,5.0,-5697,1,0.0862,353,318,90.08,248387.0,4,Bollywood
Anderson .Paak,65,928,437,1.0,-7081,0,127,147,496,100056,212613.0,4,Alt_Music
Almighty Mighty,27,185,0.75,7.0,-7022,0,0.0354,156,196,92839,318560.0,4,Bollywood
Alter Bridge,57,279,806,6.0,-4714,0,0.0448,116,132,149463,478133.0,3,Instrumental
Ben Poole,38,589,762,9.0,-7031,1,0.0391,0.0517,688,174038,236200.0,4,Pop
Just Geo,11,847,545,,-7405,1,0.0699,104,226,139999,261930.0,4,Alt_Music
"Anuradha Paudwal, Sudesh Bhosle",22,383,855,5.0,-7957,1,0.0813,0.27,666,104.51,6.716883333,4,Metal
NICOLAS,42,731,719,10.0,-9163,0,0.0498,104,134,119984,226000.0,4,Blues
Gaerea,31,179,978,6.0,-3128,0,124,283,0.0393,134975,554893.0,4,Instrumental
Sloan Peterson,24,509,935,,-5.26,1,0.0805,133,823,165003,149065.0,4,Bollywood
Britney Spears,48,648,664,4.0,-6617,0,164,0.33,484,127917,3.806883333,4,Country
Silver Apples,38,492,553,9.0,-8.6,1,0.0397,163,431,125936,167200.0,4,Indie
Echo Collective,30,306,0.0632,4.0,-25363,0,0.0363,105,0.0308,101071,173457.0,1,Blues
Travis Scott,77,835,699,8.0,-5405,0,277,195,547,154981,202795.0,4,Country
Mob Rich,22,764,601,6.0,-8287,0,0.0421,335,622,105994,187607.0,4,Blues
Jean-Luc Ponty,34,527,884,7.0,-10869,1,0.0522,0.1,0.78,130982,239800.0,4,Bollywood
Joeboy,54,723,829,8.0,-6133,0,103,136,0.8,96.96,152042.0,4,Country
Elle King,72,612,921,7.0,-2882,1,85,0.0576,446,139988,202173.0,4,Country
Rage Against The Machine,79,466,833,7.0,-4215,1,304,0.0327,661,88785,313573.0,4,Indie
The Presidents Of The United States Of America,46,578,713,1.0,-6868,1,0.0578,102,741,140.72,202733.0,4,Bollywood
Outkast,50,867,596,5.0,-4851,0,0.0463,61,646,125984,233960.0,4,Alt_Music
Meadows End,14,346,359,4.0,-11443,0,0.0323,141,222,133374,265760.0,3,Bollywood
Moshe Peretz,23,0.45,722,,-5143,1,0.0345,114,373,159947,273453.0,4,Country
Wilbert Harrison,47,727,665,1.0,-6453,1,0.0352,349,912,114979,150333.0,4,Pop
Red Ribbon,20,309,745,9.0,-7952,0,0.0383,113,469,189335,197810.0,4,Bollywood
"Dhruv Ghanekar, Mame Khan",34,599,708,9.0,-5567,1,0.0736,0.1,628,96122,4.666666667,4,Rock
JunkBunny,46,231,792,1.0,-5511,1,0.0541,63,399,169818,189800.0,4,Bollywood
PJ Harding,66,555,0.35,10.0,-10955,0,0.0503,0.11,404,77772,209813.0,4,Country
Ludwig Van Bergen,47,529,0.0723,7.0,-17889,1,0.0627,112,276,107122,2.96725,4,Acoustic/Folk
Hamish Hawk,33,333,714,2.0,-7126,1,0.0862,174,606,202152,192000.0,4,Bollywood
VIC MENSA,30,622,883,10.0,-5133,0,234,204,698,103969,272440.0,4,Alt_Music
GirlzLuhDev,38,0.77,618,1.0,-7877,1,251,105,768,101043,123564.0,4,Alt_Music
Limp Bizkit,74,432,884,8.0,-6659,1,0.13,166,624,108948,166707.0,4,Instrumental
Omer Adam,46,625,473,11.0,-7115,1,0.0495,0.31,555,91606,180880.0,4,Country
"Hank Williams, Jr., Reba McEntire, Willie Nelson, Tom Petty",50,568,698,9.0,-4733,1,0.0436,95,872,164371,2474,4,HipHop
Beck,41,676,798,1.0,-6705,1,0.0294,329,848,132092,219507.0,4,Bollywood
Dexta Daps,53,0.74,0.69,7.0,-6242,1,163,0.16,449,110009,193280.0,4,Alt_Music
Big Brutus,46,467,324,1.0,-11487,1,0.0309,122,445,100.89,244867.0,4,Country
Ralph Castelli,40,854,578,,-8786,0,53,0.0732,891,136019,158988.0,4,Blues
The Goodnight Darlings,26,587,947,7.0,-3578,1,108,209,528,116072,196080.0,4,Blues
Guns N' Roses,78,273,952,11.0,-8762,1,0.0843,142,472,100271,405640.0,4,Bollywood
The Strokes,72,624,0.91,,-5703,1,0.0297,0.0789,767,104042,193051.0,4,Indie
Eyal Golan,45,829,747,9.0,-6186,1,0.0367,69,581,124014,216774.0,4,Country
Jane's Addiction,55,433,752,9.0,-8365,1,113,0.59,362,122901,254840.0,4,Bollywood
Little Richard,48,532,678,5.0,-5.59,1,0.19,103,971,205973,126680.0,4,Bollywood
Eden Ben Zaken,37,654,684,1.0,-5781,0,0.0493,114,0.49,137792,205200.0,4,Country
Ryan Turtle Trio,43,387,169,9.0,-16769,0,0.0353,0.0967,189,95746,2.95435,4,Acoustic/Folk
Franz Ferdinand,52,696,621,7.0,-5716,1,0.0793,143,544,98797,193573.0,4,Bollywood
Chastity Belt,34,601,657,2.0,-8673,0,0.0274,156,288,125.0,293026.0,4,Indie
Only Shadows,34,328,966,4.0,-3516,1,114,159,303,82477,187447.0,4,Bollywood
The Hives,50,0.43,954,,-4541,1,105,155,0.79,135.96,153160.0,4,Indie
Disturbed,76,695,876,3.0,-4262,0,0.0553,106,941,89954,279213.0,4,Bollywood
Stonefield,31,149,694,9.0,-5702,1,0.0397,214,341,203595,236253.0,4,Bollywood
100 gecs,70,0.68,659,6.0,-7186,1,151,474,0.75,98877,114460.0,4,Blues
Ulver,40,149,908,9.0,-7941,0,0.0862,0.0713,147,143237,471280.0,3,Instrumental
ShrekDiMC,11,739,535,9.0,-9687,0,112,288,767,119998,200000.0,4,Alt_Music
Inner Wave,51,703,781,4.0,-5536,1,0.0262,155,845,100909,166229.0,4,Country
Movements,48,0.63,968,6.0,-3532,1,0.0381,0.0738,529,112.53,240907.0,4,Bollywood
Shimon Buskila,35,484,471,11.0,-8467,0,0.0327,144,153,147912,218000.0,4,Country
Spirea X,24,441,532,9.0,-13569,1,0.0333,252,408,103.67,264533.0,4,Blues
Molly Burman,38,653,598,9.0,-7498,1,0.0309,135,714,95979,227627.0,4,Bollywood
Interlinked,21,476,458,6.0,-17361,1,0.0428,112,274,115704,232542.0,4,Instrumental
"Jean Sibelius, Gothenburg Symphony Orchestra, Neeme Järvi",29,89,195,7.0,-18349,1,0.0441,0.22,0.0391,86266,5.111466667,3,Acoustic/Folk
Nerina Pallot,35,604,939,2.0,-3405,1,0.0455,185,915,127812,234520.0,4,Bollywood
Westlife,,563,0.71,,-6575,1,0.0273,386,656,133894,4.04955,4,Country
Wesley Schultz,43,659,122,11.0,-12573,1,0.0325,0.0724,181,92521,4.26126667,4,Rock
TOBi,52,873,516,7.0,-11038,0,273,125,478,126046,217136.0,4,Alt_Music
"Mahendra Kapoor, Balbir",2,0.45,467,3.0,-10927,1,131,165,666,94275,5.288216667,1,Metal
"Antonín Dvořák, Chilingirian Quartet",29,0.1,0.0463,2.0,-24053,0,0.0474,0.11,97,176625,6.416666667,5,Acoustic/Folk
